Genes	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-A5_1_8407.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-A6_1_8401.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-B5_1_8388.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-B6_1_8355.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-C5_1_8389.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-C6_1_8356.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-D5_1_8386.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-D6_1_8374.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-E4_1_8366.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-E5_1_8349.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-E6_1_8375.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-F4_1_8382.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-F5_1_8411.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-F6_1_8376.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-G4_1_8383.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-G5_1_8412.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-G6_1_8370.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-H4_1_8406.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-H5_1_8400.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-H6_1_8384.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-A2_1_8365.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-A3_1_8387.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-B2_1_8369.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-B3_1_8350.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-C2_1_8416.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-C3_1_8351.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-D2_1_8417.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-D3_1_8390.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-E1_1_8414.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-E2_1_8435.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-E3_1_8380.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-F1_1_8395.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-F2_1_8436.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-F3_1_8385.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-G1_1_8399.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-G2_1_8378.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-G3_1_8392.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-H1_1_8364.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-H2_1_8379.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-H3_1_8393.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-A8_1_8391.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-A9_1_8420.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-B8_1_8367.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-B9_1_8427.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-C8_1_8368.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-C9_1_8428.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-D8_1_8357.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-D9_1_8429.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-E7_1_8404.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-E8_1_8358.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-E9_1_8430.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-F7_1_8405.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-F8_1_8359.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-F9_1_8402.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-G7_1_8394.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-G8_1_8360.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-G9_1_8403.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-H7_1_8377.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-H8_1_8361.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-H9_1_8381.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-A11_1_8431.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-A12_1_8425.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-B11_1_8432.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-B12_1_8426.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-C11_1_8433.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-C12_1_8408.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-D11_1_8362.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-D12_1_8409.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-E10_1_8415.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-E11_1_8363.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-E12_1_8410.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-F10_1_8352.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-F11_1_8418.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-F12_1_8434.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-G10_1_8353.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-G11_1_8419.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-G12_1_8413.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-H10_1_8354.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-H11_1_8424.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-H12_1_8437.d
COX17	954.903			766.455									717.787			506.956	1116.9		727.332	704.983	1133.7		1473.27	1856.27	2104.12	1541.62	1718.5	3585.67		2575.25			1654.13	1633.72	1358.58	2039.66	1585.04	1779.02		1670.76		1147.3	1045.01		1561.6		1337.72			1154.52					1278.53	983.223	1663.58			1149.01	1210.18			763.673	554.38	1497.72	1587.01	1391.64	1535.83	1613.51		1204.76	868.472	1537.48				1562.08		1017.41
COX4I1	5486.23	6149.02	6481.61	6395.25	3974.62	5118.04	6641.5	3367.78	6858.82	4676.99	3646.31		5937.86	5272.6	4627.19	2673.43	4828.77		7872.2	4980.39	7803.66	5442.55	9392.44	12541.5	9666.47	7724.64	13582.6	11071.9	5872.81	9348.05		8576.64	6407.51	8256.1		10008.8	7847.23	8504.99		11108.9	9324.64	12640.5	9680.96	7947.84	9255.45	12311.5	6347.19	12467.2	10725.8	9016.23	7369.67	10251.6	8467.76	9172.39	12397.8	14008.3	8721.96	15391.6	15176.7	11918.6	25077.9	14833.4	16764.6	18721.9	16575.8	29533.5	15461.9	15936	11134.7	11695.9	10449.6	11898.8	14776.4	19098.9	12079.8	12158.5	14594.7	11464.8	11860.9	20868.8
COX5A	1723.47	1086.81	3457.29	3205.31	3611.59	2320	3781.28	2495.45	3930.72	4395.37	3617.92		2569.81		3529.83	2406.22	3308.65		2219.97	3415.94	3176.74	3007.24	7390.71	5162.86	5320.01	4586.4	4423.84	5735.29	3429.02	6080.83		6808.22	3358.56	5145.74	7613.49	6685.43	5654.46	6751.25		4465.39		3259.7	3953.39	3670.39	5087.14	5294.5	4443.37	3253.06	10410.9	4912.55	4968.51	4771.61	6571.51	5020.49	3638.63	4848.55	4264.39	4214.45		4515.82	3616.04	2053.04	7914.05	1894.5	2033.83	4172.7	2114.99	4258.44	3326.55	3786.65	3006.15	2764.18	2123.4	5258.92	3760.22	5163.4	3803.06	4770.47	5339.57	4007.2
COX5B	8543.93	7808.11	6558.8	5993.88	6781.82	8678.24	9647.42		6879.92				5963.83	6587.12	5470.09		4963.08		7235.98		11901.7	10736.3	9241.73	13331.1	12296	9532.94	8073.35	7690.04		7919.89	6915.82	6937.27			6604.32	12716.4	10289.7		9215.96	14313.3	12030.4	13679.3	11435.9	11926.3	14568.2	9369.07	9279.98	12268.5	14167.4	11097.3	11143.4	10378.5	11119.7	9961.87	12787.4	14223.8	11335.9	11429.9	14048.5	16120.3	24487.4	17176.7	15615.8	21728.7	15283.2	26470.6	17710.9	17967	14464.7	13752.4	13630.3	13441.6	15197.7	18685	13742.8	13200.5	17468.8	15576.4	13332.7	22562.3
COX6C	5201.28	3546.95	6798.92	5438.94	4428.15	5145.25	3979.46		6085.22		3789.11		2914.52	3507.27	3863.7		2447.13		4101.9	3220.9	5601.59	6597.13	6380.2	5531.24	8610.9	6270.54	5723.64	7142.56	4938.1	7464.69		6657.74	5046.37	5062.86	5328.54	7963.88	4935.06	6978.18		6779.85	8107.21	9391.49	7263.7	6519.38	9025.94	7535.6	7982.41	8321.43	11256.2	5600.9	6544.44	9207.8	10268	9615.23	9115.72	11446.8	6277.83	7319.04	4331.45	8673.22	12611	8794.55	7812.77	10519.6	8692.71	9755.72	6955.36	8314.02	10887	10407	7579.54	9192.91	6670.19	8980.39	8751.04	6969.9	10550.2	10583.2	6651.45	10149.9
COX7A2	1124.35	1758.51	1315.78	2560.61	1430.88	1224.64	1562.45		662.535		1218.29		869.756	846.085			932.146		1316.01	1488.18				1193.7				1151									1318.34			1617.65	2376.99	4683.39	3938.8	3956.24	4719.92	5108.66	2913.42	5911.51	3814.37	2601.85	2018	2440.53	2977.54	3673.76	3674.1	3791.52	2565.53	2583.57	2859.45	2813.96	11569.9	6396.11	8866.67	8917.33	7911.28	12445.1	6132.17	8229.32	4728.18	5756.98	5638.91	5343.63	5600.29	7363.24	5687.29	4323.86	7182.38	2486.51	4582.8	7761.22
COX7C	2718.28	2520.8	2046.03	2076.38	3134.1	3099.15	2933.47		2870.21				2682.77		1761.84				2140.43		4243.62	4478.86	4303.51	3964.05	4151.68	3984.19		3470.73		3582.4		2299.91	3137.94	3327.48	4850.02	5123.92	3324.18			5256.56	3484.75	2343.19	4419.87	3209.77	2273.69	2676.61		5003.97	5290.91			4121.8	2264.51		4081.28	4764.62	4207.98	3893.4	4311	5284.07	7153.98	6260.44	5211.71	6081.22	5471.71	5944.68	4962.07	5119.09	3866.56	3358.56	4402.18	4259.14	3997.67	4192.56	4978.16	4259.79	5635.68	4317.1	4451.94	7322.57
CP	3356.95	1490.67	4784.05	2544.15	4531.77	3708.45						2082.39		3009.5		2880.18			1852.98					3895.18		3872.04		9103.86													5882.03	30046.3	2863.3	15399.4	3963.46	6563.75		3400.85	3072.04	3174.39		2933.89	3071.91		3530.01	1659.71	2741.77		3874.13	3684.31	3444.95		4961.94	3956.79	2991.67	4809.6	5073.36	3242.94				3225.96	4975.9	3454.82	2389.07	6705.57	4802.67	3720.7	4890.29	4233.01
CPA4	19917.8	6740.63	22758.7	15302	27745	28233	7556.17	30248.2	6752.64	95426.9	25326.8	30409.9	27757.3	21155.2	26446	9520.22	16416.5	27903.8	11651.1	29300.2	23136.1	27554.5	18039.6	13384.1	16752.7	27205.4	15321.2	8081.15	20829.1	15713.8	18972.3	22203.7	19002.8	20360.9	12720.1	16556	24230.7	19781.7	29511.1	13630.2	35319.4	45587.5	25406.7	30170.3	33771.9	9590.39	43058.7	23508.8	27907.9	30872	33374	25585.3	29680.2	40170.6	18693.8	8393.4	36659.3	19078.6	29618	26948.5	19732	27863.2	18521.7	19929.4	8645.2	11321.2	20127.5	8863.3	31128.1	41775.1	49444.3	28750.8	27036.8	20084.9	33666.2	23642	23067.3	41129.9	29891	22622.2
CPB1		6246.98	5709.71	5987.29	9514.7	10640	5944.02	6439.6	6535.47	6741.28	14441.6	5148.78	7235.37	5006.08		7195.67	5561.41			11279.2		13423.9	11853	10319.1		10898.4		5998.16		5672.31						8373.34		7584.87			13154.2	4445.97	8646.69	10476	6717.21	6016.83	7197.94	9454.15	7752.34	7360.13	7887.71	8638.1	7604.65	6506.37	5516.73		9858.81			10256.6		10254.2	13778.5	20099.1				17115.8	6706.54	7331.94	11112.5	9093.09	16311.1	5847.49	8962.24	19769.4	12093.2	9239.26		8690.73
CPD	1103.91	1420.78	2302.63	1580.25	1544.43		1662.61		1353.91			2158.8							2004.11		2258.55			2990.57	2877.71												2446.43					4210.35														739.005							1952.73															2238.48		
CPE																																										1400.43					324.452																								360.465									339.314
CPM	1852.36			2120.21	3559.8	3834.69	1333.69	3778.97	1165.8	8048.08	3705.14	4215.96	1830.18	4598.6	3127.87	1950.1	2763.88	4264.82	1466.6	4272	4697.27	5242.87	9438.65	1961.77	2935.07	3640.94	2978.56		5745.78	2252.72	2926.09	3890.98	3623.62	4059.61	3274.47	2270.57	3852.3	3527.71		945.659	5306.27	6118.46	4046.87	4008.14	3507.86	1876.13	3933.84	3104.54	2934.89	3279.81	4402.3	4302.43	4763.99	4343.89	3733.25	1859.43	4299.35	2341.83			4040.45	5847.12	5262.73	7347.67	2280.01	4781.77	3606.44	2812.06	4098.09	7237.98	5447.66	3838.59	5270.36	3105.18	7311.87	3962.56	5747.25	4613.37	5990.21	3545.97
CPN2																																					1527.1					2222.03																																						
CPNE1	4814.99	4201.97	5905.03	4993.91	5028.85	6044.11	5687.54	6629.83	7063.5	8882.55	7133.39	5762.48	5800.88	6617.28	6583.96	5666.19	6749.63		6660.31	5857.28	5821.59	5824.09	5624.62	4636.51	7409.09	5740.69	6741.21	7559.72		7380.56		7089.5	7577.04	3955.3	6068.25	5887.78	7669.94	4682.69		7153.91	4982.18	4396.08	5364.9	5758.07	3968.12	8499.37	4403.14	4374	4405.45	3899.58	4303.72	4507.13	4758.15	5086.8	5111.72	3796.81	4729.98	3672.3		6332.65	5097.66	3959.83	5876.38	2710.63	4036.51	3652.07	3927.13	3834.77	5111.38	5290.61	6021.78	4290.05	4538.55	5317.51	4712.26	4266.91	4434.31	3679.26	3986.6	3422.12
CPNE3	10459.6	6434.54	17205.7	11964.9	18276	14638.7	4254.81	17069.6	4734.52	36246.2	14213.6	19294.3	14682.2	12429.3	15063.5	7093.74	10861.6	14214.7	7067.6	20277.8	13708	20782.7	10016.3	11407.8	10355.9	17738.3	11813.1	7453.17	13063.2	10785.5	17640.2	14429.1	14064.1	12542.7	13771.5	12476.3	11311.1	17038	17437.7	10516.7	17410.7	16083.3	18873.1	17493.4	19075.1	26353.4	14349.9	19257.1	14545.8	14452.1	15989	15627.7	15310.7	16011.1	12150.2	10141.2	18745.7	13189.5	12978.1	12919.3	11165.5	10715.6	12684.1	11491.6	4520.6	8696.6	11978	7117.34	11687.3	14499.4	19137.3	11950.7	13965.1	11112.5	14018.6	12870.1	12717.4	17605.4	14667.1	12856.8
CPOX	1103.35	1455.17	1795.34				1669.2		1018.14		2119.56			1766.35	2355.08	2488.74	2519.25		1938.08		2733.88	2605.01	2201.4	3132.15	1924.08			3175.13		1562.21						2466.08	3172.92			3415.04	1968.88	821.641	1993.3	2102.53				2582.87					2698.93		2442.61	1636.27	2352.01				1557.11		2148.99	2070.38	1542.99	2382.03	1782.38	2264.58	2606.23	1982.74			1447.78	1919.94	2507.79		1531.88			2496.52
CPPED1	2225.7	1748.87	3025.74	2145.1	2179.71	2182.83	1655.86	2941.55	2187.22	3095.7	2007.76	1591.05	3057.64	2156.45	1663.66	1839.22	2066.12		1610.54											1207.93			1709.93		1679.09		2071.67				2385.83	3161.88	3432.7	3148	3600.55	10309.2	3337.82	3203.55	3460.08	2519.67	3705.12	3827.74	2612.05	2668.8	6240.38	4197.26	3382.46	2304.4	3379.03	3739.3	2979.76	2518.35	4065.7	2379.08	2514.49	3397.34	3220.18	2239.01	3478.45	2882.08	2283.08	2539.66	2269.5	1879.6	2617.3	1776.91	2788.39	2964.47	2922.28	2391.89
CPQ	786.762	244.459			595.712				1627.32		555.004	1430.66	387.772	735.822	605.681	841.235	903.102	2169.31	1446.77	1084.24	1991.72				1507.97	768.945	1181.7					1294.94	923.163				1277.46			864.685	995.045	3128.45	851.268			1227.89	1096.37	754.7		968.843	955.229	1003.62			828.126	432.542	1355.58	969.681			858.529	878.623	1576.82	579.938	499.306		719.41	660.193	876.897			1225.68	1222.71		1071.85	1142.58	1014.34	1264.6	1111.3	1518.64
CPSF6	176.667	315.12		670.714			323.501				731.907						521.297			672.099																						502.168	632.334			378.213		354.045							239.6		802.475			409.783	972.354		839.398		749.177	350.966	769.707	1175.62		1107.76	1219.49		840.879			591.74	1032.03		591.014	800.326
CPSF7		756.188		787.778	781.823		1128.94		1232.16		1083.4	1025.16		1093.2	951.711	1266.99	1223.45		1156.23	1282.54	1097.57	859.68	1272.73	1643.79	1314.28	1134.22	954.862	1046.7	2185.37	2369.56		1195.2	2103.94	1111.18	1604.41	1616.64	2085.82	1717.43			841.413	977.203	1159.6	1070.42	1013.51	1751.7	1221.03		671.849	1031.53	848.015			1153.52	1069.48	1061.84	946.318	1748.29		1062.25	2097.49	1268.01	1008.71		570.092	873.551		1312.85		1257.51			923.572		1246.31				1222.34	
CPT1A	7590.07	2928.47	5491.01				2684.61		2920.51								6731.33		2745.22	24320.2	9780.86	14658	8861.4	3276.19	6607.82		7677.23	3420.36		5988.34		12452.1		7431.95			10411.9	14635.4		8365.01		9324.89	9019.23		9265.96	3620.33	13584.8	7788.67	7971	10248.8	5784.96				14884.1	5018.73	6605.48		6267.72	8411.59	5840.37	12499.6	8880.7	6480.79	1634.78	4192.38	5314.49	3192.46	3929.26		8161.38	6067	11540	6881.16	7829.73		7917.79		8912.38	6770.85
CPT2	826.046	605.23							424.527														1907.84	1134.61												1504.62	1200.8	2201.11		1400.41		1695.78	1593.85		1498.27	1047.64	1989.39	1990.31	1840.39					859	2514.75	2385.1	2195.89		1702.63	2627.33	2099.16	1696.93		1812.36	1506.07	2559.54	1316.88	1752.23	1933.1		1964.8	1408.95	1312.11	1627.04	2883.91	1016.59	2377.96			2160.35
CPVL																																								4868.88	14584.9	6608.17	10455.4	16764.7	25894.3	16731.5	9415.78	16292.8	14459.2	18491.1	9458.25	15167.5	10078.4	16570.3	6923.08	12929.3	20190.8	10887.5	6677.05	12628.3	11653.3	25769.9	9217.87	4726.94	3357.61	12593.4	5237.91		4746.24		9013.01	4917.2		7266.19	7748.08	7668.92	8540.3			
CR1																																														1315.77																																		
CRABP2	23382.7	27737.7	32257.8	40433	23931	23837	39758.9	4649.9	18756.4	21521.5	5809.83	4365.13	7662	22865.8	22143.3	24776.5	19498.3	3373.72	15934.4	14467.2		4202.96	4150.46	1911.66	3462.71	3430.96		2487.48	3091.93	1858.55			3193.25	5325.28		2637.24	2481.28		6063.44	3199.23	4658.83	6836.25	3214.45	5147.28	4903.21	3783.68	9237.74	3475.19	5040.86	9910.99	3802.63	3849.88	5063.17	5777.26	5169.51	1734.09	4616.26		4841.93	3715.28	3731.09	6016.96	3542.75	3798.17	1117.02	3140.66	7906.69	2165.71	3616.49	4200.96	3038.06	7436.41	3378.37	2920.57	5678.67	3449.42	3658.4	3738.03	4064.27	4667.35
CREBRF	28017.4	9050.35	15313.9	15762.6	17797.2	22000.6	3402.22	29577.7	5605.62	55896.1	28277.8	25740.4	14492.9	21104.9	29042.9	9411	23221.8	28740.9	5710.89	58664.6	20926.8	45902	24622.5	8321.49	15296.4	30436.4	18360.7	4340.47	28173.9	16363	21400.6	21069.6	20603.8	24183.8	20056.4	23494.3	26567.4	25703.2	28591.4	15759.6	52424.8	22560.8	20984.7	31128.6	32328.3	6213.62	29736	18075.8	27035.5	27107.7	39109.5	27005.9	37031.4	32915.6	40646.8	10675.1	56392.1	17184.2	13132.5	24528.9	25091	42771.4	29001.5	27702.5	4135.96	10564.2	21894.3	9654.81	48122.3	53731	48349.9	33544.3	57824.9	17291	44478.1	43765.7	45026.8	42886.6	46907	19100.8
CRISP3																										1070.83																5427.13																	1303.3		1562.41		2167.97	2662.84	1552.16	1303.69							1911.65			2075.34	2354.98			
CRK	2257.76	2362.97	1559.93	2089.57	1542.09	1681.67	2158.46	2088.44	2416.17		1838.65		2022.45	1832.62	1851.32	1888.15	2493.54		1384.85	1750.82	1262.13		1956.34	3112.6	2758.66	1256.34		1383.53		2099.46		2266.67	1998.57	1333.14	2533.07	1941.05	1422.73	1845.33		1994.38	1278.49	1527.38	1392.45	1693.43	1222.5	2386.32	1795.43	1869.43	1737.6	1273.28	1339.14	1272.22		1183.06	1741.74	1618.19	1735.49			1923.46	1564.57	2120.1	908.766	1606.97	1583.84	1270.45	1068.9	1575.34	1514.15		1704.05	1039.73	1873.59	1741.46	1474.31		1815.73		1659.18	1470.57
CRKL	1220.27	853.027	1517.06	1121.18			2187.47		921.221		1962.7		1289.48		2029.19	1680.73			1749.76				3705.81	1863.88			996.025	1612.24		2535				1796.84		2106.03				1695.16		1682.28		1407.81		2130.82		2022.78								1628.57				1446.37	1316.62				1018.11	845.52	1466.71	1489.14				1187.93				1380.96	997.536		1894.05	
CRMP1	4577.36	5298.32	2795.9	4647.04	3015.75	3143.66	3698.49	5091.9	3206.72	3043.46	8724.78	7655.54	5369.72	5621.03	4237.52	4044.98	2723.64		3706.92	5223.95																																																							2270.02					
CRNN	1655.43	712.53	7564.92	2095.64	2873.61	2857.65	1720.09	1513.26	674.287	2524.78	3565.23	1530.42	1374.53	1876.37	1735.38	1012.28	1505.91	1404.23	1908.8	2905.44	1772.24	1981.05	1190.17	2364.25	1148.44	2731.29	2010.83	845.665		990.348	4833.16	604.419	1933.65	2049.14	2106.87	2013.97	1503.16	2653.56	4055.9	1995.09	3987.97	25412.1	2771.25	1886.57	4560.4	1666.72	10552.6	2312.29	2940.84	4423.42	2020.73	2425.06	4752.78	8718.28	2354.48	36049.2	3386.29	2125.33	6861.59	2629.89	3310.25	3556.57	4220.7	3409.47	2230.12	5258.37	4002.48	3897.83	2949.59	3889.42	3067.51	3102.16	4047.06	3229.59	3808.09	4441.24	3208.04	3203.76	3985.66	2972.83
CRTAP	8852.53	6838.27	4030.19	7648.2	6739.11	4311.57	6755.68	6880.42	4702.31		5428.53		5051.47	7323.78	6013.91	6654.01	7858.08		6214.09	4959.73								2481.51														3422.43																							1664.03		4349.28													
CRYAB	3224.11	9584.2	3878.54	3775.63	3441.14	3458.4	3269.87	4711.73	22797.5			4326.23	3512.76	1781.61	2729.02	3844.98	4153.56		1653.91	5231.81		3064.18		1454.6		2736.35											3149.89	2277.76			1905.83	1925.64	1970.72	5602.86	3003.18		6138.27	2127.66	4035.12	3522.79	2629.5	3229.74	4517.37	8042.66		12649.8	4231.07			3435.03		2517.2		1939.24			1642.94	1710.43	2986.12	4223.72	2883.87	2241.06	1872.73	2408.53	2676.3	2537.62	1782.65	3214.84	2211.68	
CRYBG1		1089.36	3386.83	2122.36	3185.9				919.308				2880.29		2893.95						3248.4			3353.32	2749.76	3039.13		2847.51		2233.19		2889.48					1858.61	4687.8		3129.04		1893.26		4870.75	2773.08	1244.02	3340.64								2536.97	3367							8403.4		1245.59	2160.91	2613.45					3715.04			3887.17				2021.53	2389.08
CRYL1	1450.13								1614.79															3111.82				1761.32													3294.53	1615.93	2959.78	4164.58	4701.15	1814.62		3326.68		4382.91	3709.99	4578.84		3440.72	3852.77	3205.04	3908.44		2718.42	3488.7	3251.95				1894.41	2803.89		1777.17	3316.18					2481.79			3088.86		3364.96	
